
---------- Begin Simulation Statistics ----------
system.cpu.iq.fu_full::SimdShaSigma3                0      0.00%     98.84% # attempts to use FU when none available
system.cpu.iq.fu_full::SimdPredAlu                  0      0.00%     98.84% # attempts to use FU when none available
system.cpu.iq.fu_full::MemRead               16200546      0.85%     99.69% # attempts to use FU when none available
system.cpu.iq.fu_full::MemWrite               5820093      0.31%    100.00% # attempts to use FU when none available
system.cpu.iq.fu_full::FloatMemRead                 0      0.00%    100.00% # attempts to use FU when none available
system.cpu.iq.fu_full::FloatMemWrite                0      0.00%    100.00% # attempts to use FU when none available
system.cpu.iq.fu_full::IprAccess                    0      0.00%    100.00% # attempts to use FU when none available
system.cpu.iq.fu_full::InstPrefetch                 0      0.00%    100.00% # attempts to use FU when none available
system.cpu.iq.int_alu_accesses              281498630                       # Number of integer alu accesses
system.cpu.iq.int_inst_queue_reads         2142836455                       # Number of integer instruction queue reads
system.cpu.iq.int_inst_queue_wakeup_accesses    271603345                       # Number of integer instruction queue wakeup accesses
system.cpu.iq.int_inst_queue_writes         279793130                       # Number of integer instruction queue writes
system.cpu.iq.iqInstsAdded                 1158278768                       # Number of instructions added to the IQ (excludes non-spec)
system.cpu.iq.iqInstsIssued                1217935228                       # Number of instructions issued
system.cpu.iq.iqNonSpecInstsAdded                 593                       # Number of non-speculative instructions added to the IQ
system.cpu.iq.iqSquashedInstsExamined        19365834                       # Number of squashed instructions iterated over during squash; mainly for profiling
system.cpu.iq.iqSquashedInstsIssued            178814                       # Number of squashed instructions issued
system.cpu.iq.iqSquashedNonSpecRemoved            245                       # Number of squashed non-spec instructions that were removed
system.cpu.iq.iqSquashedOperandsExamined     19493695                       # Number of squashed operands that are examined and possibly removed from graph
system.cpu.iq.issued_per_cycle::samples    1586324995                       # Number of insts issued each cycle
system.cpu.iq.issued_per_cycle::mean         0.767772                       # Number of insts issued each cycle
system.cpu.iq.issued_per_cycle::stdev        1.349623                       # Number of insts issued each cycle
system.cpu.iq.issued_per_cycle::underflows            0      0.00%      0.00% # Number of insts issued each cycle
system.cpu.iq.issued_per_cycle::0          1039047163     65.50%     65.50% # Number of insts issued each cycle
system.cpu.iq.issued_per_cycle::1           222986995     14.06%     79.56% # Number of insts issued each cycle
system.cpu.iq.issued_per_cycle::2           148720976      9.38%     88.93% # Number of insts issued each cycle
system.cpu.iq.issued_per_cycle::3            76600402      4.83%     93.76% # Number of insts issued each cycle
system.cpu.iq.issued_per_cycle::4            56569899      3.57%     97.33% # Number of insts issued each cycle
system.cpu.iq.issued_per_cycle::5            23986146      1.51%     98.84% # Number of insts issued each cycle
system.cpu.iq.issued_per_cycle::6            10620651      0.67%     99.51% # Number of insts issued each cycle
system.cpu.iq.issued_per_cycle::7             4571261      0.29%     99.80% # Number of insts issued each cycle
system.cpu.iq.issued_per_cycle::8             3221502      0.20%    100.00% # Number of insts issued each cycle
system.cpu.iq.issued_per_cycle::overflows            0      0.00%    100.00% # Number of insts issued each cycle
system.cpu.iq.issued_per_cycle::min_value            0                       # Number of insts issued each cycle
system.cpu.iq.issued_per_cycle::max_value            8                       # Number of insts issued each cycle
system.cpu.iq.issued_per_cycle::total      1586324995                       # Number of insts issued each cycle
system.cpu.iq.rate                           0.767699                       # Inst issue rate
system.cpu.iq.vec_alu_accesses             2838191998                       # Number of vector alu accesses
system.cpu.iq.vec_inst_queue_reads         3781293370                       # Number of vector instruction queue reads
system.cpu.iq.vec_inst_queue_wakeup_accesses    881463080                       # Number of vector instruction queue wakeup accesses
system.cpu.iq.vec_inst_queue_writes         897858160                       # Number of vector instruction queue writes
system.cpu.memDep0.conflictingLoads            266221                       # Number of conflicting loads.
system.cpu.memDep0.conflictingStores            61654                       # Number of conflicting stores.
system.cpu.memDep0.insertedLoads            190831737                       # Number of loads inserted to the mem dependence unit.
system.cpu.memDep0.insertedStores           188078831                       # Number of stores inserted to the mem dependence unit.
system.cpu.misc_regfile_reads              5294999334                       # number of misc regfile reads
system.cpu.misc_regfile_writes              511118115                       # number of misc regfile writes
system.cpu.numCycles                       1586474958                       # number of cpu cycles simulated
system.cpu.numWorkItemsCompleted                    0                       # number of work items this cpu completed
system.cpu.numWorkItemsStarted                      0                       # number of work items this cpu started
system.cpu.pred_regfile_reads                     306                       # number of predicate regfile reads
system.cpu.pred_regfile_writes                    108                       # number of predicate regfile writes
system.cpu.timesIdled                            1587                       # Number of times that the entire CPU went into an idle state and unscheduled itself
system.cpu.vec_regfile_reads               1312678207                       # number of vector regfile reads
system.cpu.vec_regfile_writes               734328098                       # number of vector regfile writes
system.cpu.workload.numSyscalls                    73                       # Number of system calls
system.l2.MSHRs.leapFrogMisses                    509                       # number of false blocks from MSHR
system.membus.snoop_filter.hit_multi_requests            0                       # Number of requests hitting in the snoop filter with multiple (>1) holders of the requested data.
system.membus.snoop_filter.hit_multi_snoops            0                       # Number of snoops hitting in the snoop filter with multiple (>1) holders of the requested data.
system.membus.snoop_filter.hit_single_requests     29294445                       # Number of requests hitting in the snoop filter with a single holder of the requested data.
system.membus.snoop_filter.hit_single_snoops            0                       # Number of snoops hitting in the snoop filter with a single holder of the requested data.
system.membus.snoop_filter.tot_requests      58496039                       # Total number of requests made to the snoop filter.
system.membus.snoop_filter.tot_snoops               0                       # Total number of snoops made to the snoop filter.
system.tol2bus.snoop_filter.hit_multi_requests            1                       # Number of requests hitting in the snoop filter with multiple (>1) holders of the requested data.
system.tol2bus.snoop_filter.hit_multi_snoops            0                       # Number of snoops hitting in the snoop filter with multiple (>1) holders of the requested data.
system.tol2bus.snoop_filter.hit_single_requests     36500928                       # Number of requests hitting in the snoop filter with a single holder of the requested data.
system.tol2bus.snoop_filter.hit_single_snoops        60911                       # Number of snoops hitting in the snoop filter with a single holder of the requested data.
system.tol2bus.snoop_filter.tot_requests     71508183                       # Total number of requests made to the snoop filter.
system.tol2bus.snoop_filter.tot_snoops          60911                       # Total number of snoops made to the snoop filter.
system.clk_domain.clock                          1000                       # Clock period in ticks
system.cpu.branchPred.lookups                28102096                       # Number of BP lookups
system.cpu.branchPred.condPredicted          21904729                       # Number of conditional branches predicted
system.cpu.branchPred.condIncorrect             43480                       # Number of conditional branches incorrect
system.cpu.branchPred.BTBLookups             18154146                       # Number of BTB lookups
system.cpu.branchPred.BTBHits                18152148                       # Number of BTB hits
system.cpu.branchPred.BTBHitPct             99.988994                       # BTB Hit Percentage
system.cpu.branchPred.RASUsed                 2223118                       # Number of times the RAS was used to get a target.
system.cpu.branchPred.RASIncorrect                 10                       # Number of incorrect RAS predictions.
system.cpu.branchPred.indirectLookups            1359                       # Number of indirect predictor lookups.
system.cpu.branchPred.indirectHits                622                       # Number of indirect target hits.
system.cpu.branchPred.indirectMisses              737                       # Number of indirect misses.
system.cpu.branchPred.indirectMispredicted          191                       # Number of mispredicted indirect branches.
system.cpu.commit.commitSquashedInsts        15753520                       # The number of squashed insts skipped by commit
system.cpu.commit.commitNonSpecStalls             348                       # The number of times commit has been forced to stall to communicate backwards
system.cpu.commit.branchMispredicts             42895                       # The number of times a branch was mispredicted
system.cpu.commit.numCommittedDist::samples   1584238666                       # Number of insts commited each cycle
system.cpu.commit.numCommittedDist::mean     0.718912                       # Number of insts commited each cycle
system.cpu.commit.numCommittedDist::stdev     1.984327                       # Number of insts commited each cycle
system.cpu.commit.numCommittedDist::underflows            0      0.00%      0.00% # Number of insts commited each cycle
system.cpu.commit.numCommittedDist::0      1318123319     83.20%     83.20% # Number of insts commited each cycle
system.cpu.commit.numCommittedDist::1        67436378      4.26%     87.46% # Number of insts commited each cycle
system.cpu.commit.numCommittedDist::2        43169962      2.72%     90.18% # Number of insts commited each cycle
system.cpu.commit.numCommittedDist::3        18772125      1.18%     91.37% # Number of insts commited each cycle
system.cpu.commit.numCommittedDist::4        22541064      1.42%     92.79% # Number of insts commited each cycle
system.cpu.commit.numCommittedDist::5        14343382      0.91%     93.70% # Number of insts commited each cycle
system.cpu.commit.numCommittedDist::6         7962540      0.50%     94.20% # Number of insts commited each cycle
system.cpu.commit.numCommittedDist::7        15940035      1.01%     95.21% # Number of insts commited each cycle
system.cpu.commit.numCommittedDist::8        75949861      4.79%    100.00% # Number of insts commited each cycle
system.cpu.commit.numCommittedDist::overflows            0      0.00%    100.00% # Number of insts commited each cycle
system.cpu.commit.numCommittedDist::min_value            0                       # Number of insts commited each cycle
system.cpu.commit.numCommittedDist::max_value            8                       # Number of insts commited each cycle
system.cpu.commit.numCommittedDist::total   1584238666                       # Number of insts commited each cycle
system.cpu.commit.instsCommitted           1000014767                       # Number of instructions committed
system.cpu.commit.opsCommitted             1138928216                       # Number of ops (including micro ops) committed
system.cpu.commit.memRefs                   370601738                       # Number of memory references committed
system.cpu.commit.loads                     188974581                       # Number of loads committed
system.cpu.commit.amos                            132                       # Number of atomic instructions committed
system.cpu.commit.membars                          67                       # Number of memory barriers committed
system.cpu.commit.branches                   27277243                       # Number of branches committed
system.cpu.commit.vector                    873099003                       # Number of committed Vector instructions.
system.cpu.commit.floating                          0                       # Number of committed floating point instructions.
system.cpu.commit.integer                   591818920                       # Number of committed integer instructions.
system.cpu.commit.functionCalls               2165066                       # Number of function calls committed.
system.cpu.commit.committedInstType_0::No_OpClass          147      0.00%      0.00% # Class of committed instruction
system.cpu.commit.committedInstType_0::IntAlu    223373352     19.61%     19.61% # Class of committed instruction
system.cpu.commit.committedInstType_0::IntMult      4203333      0.37%     19.98% # Class of committed instruction
system.cpu.commit.committedInstType_0::IntDiv      2261289      0.20%     20.18% # Class of committed instruction
system.cpu.commit.committedInstType_0::FloatAdd    160156176     14.06%     34.24% # Class of committed instruction
system.cpu.commit.committedInstType_0::FloatCmp       270401      0.02%     34.27% # Class of committed instruction
system.cpu.commit.committedInstType_0::FloatCvt      4601028      0.40%     34.67% # Class of committed instruction
system.cpu.commit.committedInstType_0::FloatMult    101014188      8.87%     43.54% # Class of committed instruction
system.cpu.commit.committedInstType_0::FloatMultAcc    119421346     10.49%     54.02% # Class of committed instruction
system.cpu.commit.committedInstType_0::FloatDiv    121328291     10.65%     64.68% # Class of committed instruction
system.cpu.commit.committedInstType_0::FloatMisc     31155844      2.74%     67.41% # Class of committed instruction
system.cpu.commit.committedInstType_0::FloatSqrt       540800      0.05%     67.46% # Class of committed instruction
system.cpu.commit.committedInstType_0::SimdAdd            1      0.00%     67.46% # Class of committed instruction
system.cpu.commit.committedInstType_0::SimdAddAcc            0      0.00%     67.46% # Class of committed instruction
system.cpu.commit.committedInstType_0::SimdAlu           63      0.00%     67.46% # Class of committed instruction
system.cpu.commit.committedInstType_0::SimdCmp          129      0.00%     67.46% # Class of committed instruction
system.cpu.commit.committedInstType_0::SimdCvt            0      0.00%     67.46% # Class of committed instruction
system.cpu.commit.committedInstType_0::SimdMisc           71      0.00%     67.46% # Class of committed instruction
system.cpu.commit.committedInstType_0::SimdMult            0      0.00%     67.46% # Class of committed instruction
system.cpu.commit.committedInstType_0::SimdMultAcc            0      0.00%     67.46% # Class of committed instruction
system.cpu.commit.committedInstType_0::SimdShift           19      0.00%     67.46% # Class of committed instruction
system.cpu.commit.committedInstType_0::SimdShiftAcc            0      0.00%     67.46% # Class of committed instruction
system.cpu.commit.committedInstType_0::SimdDiv            0      0.00%     67.46% # Class of committed instruction
system.cpu.commit.committedInstType_0::SimdSqrt            0      0.00%     67.46% # Class of committed instruction
system.cpu.commit.committedInstType_0::SimdFloatAdd            0      0.00%     67.46% # Class of committed instruction
system.cpu.commit.committedInstType_0::SimdFloatAlu            0      0.00%     67.46% # Class of committed instruction
system.cpu.commit.committedInstType_0::SimdFloatCmp            0      0.00%     67.46% # Class of committed instruction
system.cpu.commit.committedInstType_0::SimdFloatCvt            0      0.00%     67.46% # Class of committed instruction
system.cpu.commit.committedInstType_0::SimdFloatDiv            0      0.00%     67.46% # Class of committed instruction
system.cpu.commit.committedInstType_0::SimdFloatMisc            0      0.00%     67.46% # Class of committed instruction
system.cpu.commit.committedInstType_0::SimdFloatMult            0      0.00%     67.46% # Class of committed instruction
system.cpu.commit.committedInstType_0::SimdFloatMultAcc            0      0.00%     67.46% # Class of committed instruction
system.cpu.commit.committedInstType_0::SimdFloatSqrt            0      0.00%     67.46% # Class of committed instruction
system.cpu.commit.committedInstType_0::SimdReduceAdd            0      0.00%     67.46% # Class of committed instruction
system.cpu.commit.committedInstType_0::SimdReduceAlu            0      0.00%     67.46% # Class of committed instruction
system.cpu.commit.committedInstType_0::SimdReduceCmp            0      0.00%     67.46% # Class of committed instruction
system.cpu.commit.committedInstType_0::SimdFloatReduceAdd            0      0.00%     67.46% # Class of committed instruction
system.cpu.commit.committedInstType_0::SimdFloatReduceCmp            0      0.00%     67.46% # Class of committed instruction
system.cpu.commit.committedInstType_0::SimdAes            0      0.00%     67.46% # Class of committed instruction
system.cpu.commit.committedInstType_0::SimdAesMix            0      0.00%     67.46% # Class of committed instruction
system.cpu.commit.committedInstType_0::SimdSha1Hash            0      0.00%     67.46% # Class of committed instruction
system.cpu.commit.committedInstType_0::SimdSha1Hash2            0      0.00%     67.46% # Class of committed instruction
system.cpu.commit.committedInstType_0::SimdSha256Hash            0      0.00%     67.46% # Class of committed instruction
system.cpu.commit.committedInstType_0::SimdSha256Hash2            0      0.00%     67.46% # Class of committed instruction
system.cpu.commit.committedInstType_0::SimdShaSigma2            0      0.00%     67.46% # Class of committed instruction
system.cpu.commit.committedInstType_0::SimdShaSigma3            0      0.00%     67.46% # Class of committed instruction
system.cpu.commit.committedInstType_0::SimdPredAlu            0      0.00%     67.46% # Class of committed instruction
system.cpu.commit.committedInstType_0::MemRead    188974581     16.59%     84.05% # Class of committed instruction
system.cpu.commit.committedInstType_0::MemWrite    181627157     15.95%    100.00% # Class of committed instruction
system.cpu.commit.committedInstType_0::FloatMemRead            0      0.00%    100.00% # Class of committed instruction
system.cpu.commit.committedInstType_0::FloatMemWrite            0      0.00%    100.00% # Class of committed instruction
system.cpu.commit.committedInstType_0::IprAccess            0      0.00%    100.00% # Class of committed instruction
system.cpu.commit.committedInstType_0::InstPrefetch            0      0.00%    100.00% # Class of committed instruction
system.cpu.commit.committedInstType_0::total   1138928216                       # Class of committed instruction
system.cpu.commit.commitEligibleSamples      75949861                       # number cycles where commit BW limit reached
system.cpu.dcache.demand_hits::.cpu.data    271420658                       # number of demand (read+write) hits
system.cpu.dcache.demand_hits::total        271420658                       # number of demand (read+write) hits
system.cpu.dcache.overall_hits::.cpu.data    271420658                       # number of overall hits
