
---------- Begin Simulation Statistics ----------
system.cpu.commit.committedInstType_0::FloatSqrt          190      0.00%     63.33% # Class of committed instruction
system.cpu.commit.committedInstType_0::SimdAdd        92165      0.01%     63.34% # Class of committed instruction
system.cpu.commit.committedInstType_0::SimdAddAcc            0      0.00%     63.34% # Class of committed instruction
system.cpu.commit.committedInstType_0::SimdAlu        76121      0.01%     63.35% # Class of committed instruction
system.cpu.commit.committedInstType_0::SimdCmp       153744      0.01%     63.36% # Class of committed instruction
system.cpu.commit.committedInstType_0::SimdCvt         1440      0.00%     63.36% # Class of committed instruction
system.cpu.commit.committedInstType_0::SimdMisc        19032      0.00%     63.37% # Class of committed instruction
system.cpu.commit.committedInstType_0::SimdMult            0      0.00%     63.37% # Class of committed instruction
system.cpu.commit.committedInstType_0::SimdMultAcc            0      0.00%     63.37% # Class of committed instruction
system.cpu.commit.committedInstType_0::SimdShift           74      0.00%     63.37% # Class of committed instruction
system.cpu.commit.committedInstType_0::SimdShiftAcc            0      0.00%     63.37% # Class of committed instruction
system.cpu.commit.committedInstType_0::SimdDiv            0      0.00%     63.37% # Class of committed instruction
system.cpu.commit.committedInstType_0::SimdSqrt            0      0.00%     63.37% # Class of committed instruction
system.cpu.commit.committedInstType_0::SimdFloatAdd        95950      0.01%     63.38% # Class of committed instruction
system.cpu.commit.committedInstType_0::SimdFloatAlu            0      0.00%     63.38% # Class of committed instruction
system.cpu.commit.committedInstType_0::SimdFloatCmp            0      0.00%     63.38% # Class of committed instruction
system.cpu.commit.committedInstType_0::SimdFloatCvt            0      0.00%     63.38% # Class of committed instruction
system.cpu.commit.committedInstType_0::SimdFloatDiv            0      0.00%     63.38% # Class of committed instruction
system.cpu.commit.committedInstType_0::SimdFloatMisc            0      0.00%     63.38% # Class of committed instruction
system.cpu.commit.committedInstType_0::SimdFloatMult            0      0.00%     63.38% # Class of committed instruction
system.cpu.commit.committedInstType_0::SimdFloatMultAcc            0      0.00%     63.38% # Class of committed instruction
system.cpu.commit.committedInstType_0::SimdFloatSqrt            0      0.00%     63.38% # Class of committed instruction
system.cpu.commit.committedInstType_0::SimdReduceAdd            0      0.00%     63.38% # Class of committed instruction
system.cpu.commit.committedInstType_0::SimdReduceAlu            0      0.00%     63.38% # Class of committed instruction
system.cpu.commit.committedInstType_0::SimdReduceCmp            0      0.00%     63.38% # Class of committed instruction
system.cpu.commit.committedInstType_0::SimdFloatReduceAdd            0      0.00%     63.38% # Class of committed instruction
system.cpu.commit.committedInstType_0::SimdFloatReduceCmp            0      0.00%     63.38% # Class of committed instruction
system.cpu.commit.committedInstType_0::SimdAes            0      0.00%     63.38% # Class of committed instruction
system.cpu.commit.committedInstType_0::SimdAesMix            0      0.00%     63.38% # Class of committed instruction
system.cpu.commit.committedInstType_0::SimdSha1Hash            0      0.00%     63.38% # Class of committed instruction
system.cpu.commit.committedInstType_0::SimdSha1Hash2            0      0.00%     63.38% # Class of committed instruction
system.cpu.commit.committedInstType_0::SimdSha256Hash            0      0.00%     63.38% # Class of committed instruction
system.cpu.commit.committedInstType_0::SimdSha256Hash2            0      0.00%     63.38% # Class of committed instruction
system.cpu.commit.committedInstType_0::SimdShaSigma2            0      0.00%     63.38% # Class of committed instruction
system.cpu.commit.committedInstType_0::SimdShaSigma3            0      0.00%     63.38% # Class of committed instruction
system.cpu.commit.committedInstType_0::SimdPredAlu            0      0.00%     63.38% # Class of committed instruction
system.cpu.commit.committedInstType_0::MemRead    287303417     26.89%     90.27% # Class of committed instruction
system.cpu.commit.committedInstType_0::MemWrite    103942878      9.73%    100.00% # Class of committed instruction
system.cpu.commit.committedInstType_0::FloatMemRead            0      0.00%    100.00% # Class of committed instruction
system.cpu.commit.committedInstType_0::FloatMemWrite            0      0.00%    100.00% # Class of committed instruction
system.cpu.commit.committedInstType_0::IprAccess            0      0.00%    100.00% # Class of committed instruction
system.cpu.commit.committedInstType_0::InstPrefetch            0      0.00%    100.00% # Class of committed instruction
system.cpu.commit.committedInstType_0::total   1068271062                       # Class of committed instruction
system.cpu.commit.commitEligibleSamples      64920494                       # number cycles where commit BW limit reached
system.cpu.dcache.demand_hits::.cpu.data    381207106                       # number of demand (read+write) hits
system.cpu.dcache.demand_hits::total        381207106                       # number of demand (read+write) hits
